1.0053332,0.014313801,0.0056642257,0.03351986,0.030834712,1.0053426,23.996464,19.59375,22.706255,1.0054255,-22.706251,-0.003597771,-19.59375,0.04650552,0.013628845,7.7625017,7.762561,29.99148,7.7625003,21.075375,7.762512,7.8273306,19.593754,0.03499897
1.0050281,0.014720807,0.00572276,0.029775571,0.026507216,1.0050377,24.068525,19.59375,22.743757,1.0051265,-22.743752,-0.0036892397,-19.59375,0.04732147,0.014055699,7.875002,7.8750443,30.019882,7.8750005,21.117071,7.875013,7.938874,19.593756,0.03937384
1.005516,0.017287232,0.009414842,0.030187951,0.026478354,1.0055541,23.990887,19.537502,22.687506,1.0056266,-22.6875,-0.0034758127,-19.5375,0.04033432,0.014909408,7.800005,7.8000445,29.940552,7.8,21.036966,7.8000145,7.864545,19.537506,0.030624101
1.0059733,0.014391084,0.0033538546,0.02618379,0.022129975,1.0059733,24.032448,19.6875,22.725006,1.0060763,-22.725,-0.0033538546,-19.6875,0.045042057,0.014391084,7.8187504,7.818781,30.06698,7.8187504,21.18326,7.8187637,7.8831997,19.687506,0.03937384
1.0051806,0.022502761,0.017800985,0.029818857,0.026451183,1.005333,23.991518,19.725008,22.668755,1.0052801,-22.66875,-0.0032623855,-19.725,0.04374871,0.014147167,7.85627,7.856294,30.049091,7.8562503,21.231964,7.856263,7.920294,19.725006,0.03499897
1.0049977,0.013872761,0.003902667,0.033619773,0.030871773,1.0049977,23.997663,19.706251,22.668755,1.0050935,-22.66875,-0.003902667,-19.706251,0.043309018,0.013872761,7.8750005,7.87506,30.036787,7.8750005,21.221498,7.875013,7.93887,19.706257,0.030624101
1.0052111,0.014749921,0.0056642257,0.029789975,0.026494639,1.0052207,24.02153,19.706251,22.687504,1.0053098,-22.6875,-0.003597771,-19.706251,0.04374871,0.014086188,7.893751,7.893794,30.05094,7.89375,21.228462,7.8937626,7.9574957,19.706257,0.03499897
1.0052416,0.014313801,0.0056836405,0.029576467,0.026498796,1.0052512,24.08082,19.650002,22.743755,1.005334,-22.743752,-0.0036282607,-19.650002,0.04374871,0.013628845,7.912502,7.912544,30.056627,7.9125004,21.183254,7.9125123,7.9761,19.650005,0.03499897
1.005455,0.014238637,0.0034148335,0.029862363,0.026470419,1.005455,23.991518,19.725,22.668755,1.0055559,-22.66875,-0.0034148335,-19.725,0.04374871,0.014238637,7.8562503,7.856294,30.049091,7.8562503,21.231964,7.856263,7.9203286,19.725006,0.03499897
1.0056075,0.01627283,0.009306594,0.025821202,0.022102991,1.0056455,23.978722,19.762503,22.687504,1.0057011,-22.6875,-0.0031709168,-19.7625,0.045042057,0.013720313,7.7625055,7.7625313,30.087856,7.7625003,21.232353,7.7625127,7.827366,19.762505,0.03937384
1.0049977,0.014208146,0.0029879794,0.029847836,0.026418744,1.0049977,24.04409,19.743752,22.743757,1.0050982,-22.743752,-0.0029879794,-19.743752,0.04374871,0.014208146,7.8,7.8000445,30.118002,7.8,21.228653,7.800013,7.8644786,19.743757,0.03499897
1.005516,0.014808168,0.005606572,0.029818857,0.026482373,1.0055255,24.0259,19.612501,22.743757,1.0056155,-22.743752,-0.0035063024,-19.612501,0.037122015,0.014147167,7.743751,7.7437944,30.032124,7.74375,21.085917,7.743763,7.8087597,19.612507,0.026249228
1.0053332,0.015245696,0.005315134,0.022793062,0.017757902,1.0053426,24.04365,19.63125,22.762506,1.0054392,-22.7625,-0.0030184689,-19.63125,0.031547643,0.014604511,7.743751,7.7437696,30.058567,7.74375,21.103357,7.743764,7.808736,19.631256,0.026249228
1.00576,0.01961269,0.013754916,0.022773538,0.017977046,1.0058455,23.996464,19.725006,22.706257,1.0058655,-22.706251,-0.004116094,-19.725,0.03527134,0.014574022,7.7625113,7.76252,30.077393,7.7625003,21.197454,7.762514,7.8273854,19.725006,0.030624101
1.0062479,0.014255753,0.005903388,0.018877035,0.013710069,1.0062573,24.019865,19.837502,22.743755,1.0063393,-22.743752,-0.003963646,-19.837502,0.02934753,0.013567866,7.725002,7.725012,30.17954,7.7250004,21.288544,7.7250123,7.7902613,19.837505,0.026249228
1.0049367,0.015421029,0.0056449086,0.026403714,0.022163326,1.0049462,24.019865,19.9125,22.743757,1.0050455,-22.743752,-0.0035672814,-19.9125,0.030935012,0.0147874495,7.725002,7.7250314,30.228891,7.7250004,21.358448,7.7250147,7.790092,19.912506,0.021874357
1.005455,0.016868306,0.009207174,0.026200559,0.022061314,1.0054932,24.002111,19.856253,22.725006,1.0055585,-22.725,-0.002866021,-19.85625,0.03416884,0.014421573,7.7250056,7.7250314,30.177746,7.7250004,21.306017,7.7250137,7.7901587,19.856256,0.026249228
