Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
1712535999870,-0.034396827,0.1468595,9.870394,-1.5271181E-4,-3.0542363E-4,-1.5271181E-4,7.89375,-19.5375,-22.612501
1712536000073,-0.031106694,0.14626129,9.870394,3.0542363E-4,-1.5271181E-4,-2.2906772E-4,7.8375,-19.59375,-22.5375
1712536000278,-0.03260221,0.1372882,9.867104,-1.5271181E-4,7.635591E-5,7.635591E-5,7.7812505,-19.650002,-22.612501
1712536000479,-0.024825536,0.14297116,9.871291,1.5271181E-4,-2.2906772E-4,7.635591E-5,7.8375,-19.6875,-22.612501
1712536000683,-0.031405795,0.13908282,9.872487,1.5271181E-4,0.0,-1.5271181E-4,7.8187504,-19.66875,-22.650002
1712536000883,-0.024825536,0.1378864,9.870394,-7.635591E-5,0.0,-7.635591E-5,7.8562503,-19.650002,-22.650002
1712536001086,-0.034396827,0.14596218,9.8682995,-7.635591E-5,-7.635591E-5,-7.635591E-5,7.89375,-19.612501,-22.650002
1712536001287,-0.034097724,0.14207384,9.868001,1.5271181E-4,-2.2906772E-4,-7.635591E-5,7.8562503,-19.650002,-22.575
1712536001492,-0.030209387,0.13668999,9.870692,-7.635591E-5,-1.5271181E-4,0.0,7.8375,-19.650002,-22.59375
1712536001692,-0.032901313,0.13848461,9.873085,-0.0,7.635591E-5,-0.0,7.89375,-19.556252,-22.6875
1712536001898,-0.03379862,0.14356937,9.868897,-7.635591E-5,-2.2906772E-4,-0.0,8.00625,-19.5375,-22.743752
1712536002095,-0.030807592,0.14297116,9.870692,0.0,-1.5271181E-4,-1.5271181E-4,7.9687505,-19.5,-22.800001
1712536002298,-0.024227329,0.13549358,9.868897,-7.635591E-5,-1.5271181E-4,-1.5271181E-4,7.9875,-19.650002,-22.81875
1712536002500,-0.033200413,0.14207384,9.871889,-2.2906772E-4,-0.0,-7.635591E-5,8.00625,-19.612501,-22.7625
1712536002702,-0.029312078,0.13459627,9.874282,-0.0,-1.5271181E-4,0.0,7.9875,-19.612501,-22.78125
1712536002904,-0.03619144,0.1480559,9.869795,-1.5271181E-4,-1.5271181E-4,7.635591E-5,8.00625,-19.650002,-22.875
1712536003108,-0.026021946,0.14356937,9.869496,-1.5271181E-4,-2.2906772E-4,-2.2906772E-4,8.08125,-19.63125,-22.837502
1712536003309,-0.034396827,0.1378864,9.873684,7.635591E-5,-7.635591E-5,7.635591E-5,8.08125,-19.706251,-22.837502
1712536003512,-0.038285162,0.13998012,9.868599,7.635591E-5,-1.5271181E-4,-1.5271181E-4,7.9875,-19.743752,-22.743752
1712536003714,-0.032303106,0.14027923,9.871291,1.5271181E-4,-2.2906772E-4,-7.635591E-5,7.9687505,-19.725,-22.725
1712536003916,-0.02871387,0.1378864,9.865608,0.0,-3.0542363E-4,0.0,7.9500003,-19.650002,-22.706251
1712536004119,-0.02961118,0.13968103,9.869197,-7.635591E-5,-3.0542363E-4,7.635591E-5,7.89375,-19.6875,-22.743752
1712536004321,-0.034396827,0.1378864,9.869496,-1.5271181E-4,-7.635591E-5,0.0,7.8750005,-19.743752,-22.725
1712536004524,-0.02871387,0.14087744,9.871889,0.0,-1.5271181E-4,-7.635591E-5,7.8562503,-19.81875,-22.612501
1712536004726,-0.028115666,0.14177474,9.87159,7.635591E-5,0.0,-1.5271181E-4,7.9125004,-19.837502,-22.650002
1712536004928,-0.032901313,0.14027923,9.869496,2.2906772E-4,-1.5271181E-4,-1.5271181E-4,7.8187504,-19.78125,-22.6875
1712536005131,-0.027218357,0.14327025,9.872188,0.0,-2.2906772E-4,-3.0542363E-4,7.8750005,-19.743752,-22.6875
1712536005333,-0.031405795,0.14117654,9.8727865,7.635591E-5,-2.2906772E-4,7.635591E-5,7.8,-19.893751,-22.59375
1712536005535,-0.030508488,0.14177474,9.871889,-7.635591E-5,0.0,-7.635591E-5,7.8,-20.00625,-22.63125
1712536005737,-0.029012974,0.14506488,9.871291,-7.635591E-5,-1.5271181E-4,-7.635591E-5,7.8187504,-20.025002,-22.59375
1712536005940,-0.031106694,0.14177474,9.871889,7.635591E-5,-1.5271181E-4,-0.0,7.8562503,-19.9125,-22.575
1712536006144,-0.031405795,0.13668999,9.870992,1.5271181E-4,-2.2906772E-4,-1.5271181E-4,7.9500003,-19.743752,-22.650002
1712536006345,-0.02961118,0.14027923,9.872188,-7.635591E-5,0.0,-7.635591E-5,7.8187504,-19.725,-22.63125
1712536006551,-0.031106694,0.1381855,9.869795,7.635591E-5,-7.635591E-5,-2.2906772E-4,7.8562503,-19.81875,-22.575
1712536006751,-0.031405795,0.14147563,9.871291,2.2906772E-4,-0.0,-2.2906772E-4,7.8375,-19.800001,-22.556252
1712536006955,-0.032303106,0.14057833,9.87159,1.5271181E-4,-7.635591E-5,-0.0,7.93125,-19.650002,-22.5375
1712536007157,-0.032004002,0.14536397,9.868001,0.0,-1.5271181E-4,-2.2906772E-4,7.93125,-19.575,-22.5
1712536007358,-0.02961118,0.14117654,9.872188,-7.635591E-5,-2.2906772E-4,-1.5271181E-4,7.9125004,-19.59375,-22.575
1712536007560,-0.0317049,0.13968103,9.872487,-1.5271181E-4,-0.0,-7.635591E-5,7.8750005,-19.63125,-22.63125
1712536007764,-0.02961118,0.14386846,9.871291,-7.635591E-5,-7.635591E-5,7.635591E-5,7.8375,-19.66875,-22.5375
1712536007966,-0.032004002,0.14267205,9.87159,-7.635591E-5,-1.5271181E-4,-1.5271181E-4,7.89375,-19.743752,-22.556252
1712536008169,-0.030508488,0.14297116,9.870394,7.635591E-5,-0.0,7.635591E-5,7.89375,-19.6875,-22.5375
1712536008370,-0.02841477,0.13908282,9.8727865,-7.635591E-5,-0.0,-7.635591E-5,7.9500003,-19.650002,-22.59375
1712536008572,-0.030508488,0.14207384,9.87159,-0.0,0.0,-0.0,7.93125,-19.725,-22.63125
1712536008774,-0.028115666,0.14327025,9.8727865,-1.5271181E-4,-1.5271181E-4,-7.635591E-5,7.9125004,-19.78125,-22.63125
1712536008977,-0.029312078,0.14117654,9.869496,-2.2906772E-4,-2.2906772E-4,0.0,7.9500003,-19.743752,-22.59375
1712536009179,-0.02961118,0.13609178,9.871291,7.635591E-5,-1.5271181E-4,-0.0,7.93125,-19.743752,-22.518751
